Year,Location,Experiment,Genotype,Species,PlantID_ReplicateNumber,Plot,Replicate,Test_Type,Tester_Name,Planting_Date,Testing_Date,force_N,raw_data_file,Additional_Notes,displacement_mm,displacement_m,line_raw_slope_N/m
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST2,965,3,C,JR,5/20/21,8/13/21,92.9,965-3-TEST2_08_13_2021_09_55_19.xls,TEST2,14.4,0.0144,7336.96692
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST2,965,3,C,JR,5/20/21,8/13/21,105.07,965-3-TEST2_08_13_2021_09_55_19.xls,TEST2,15.8,0.0158,7336.96692
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST2,965,3,D,JR,5/20/21,8/13/21,36.59,965-3-TEST2_08_13_2021_09_55_37.xls,TEST2,6.6,0.0066,7312.71406
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST2,965,3,D,JR,5/20/21,8/13/21,44.64,965-3-TEST2_08_13_2021_09_55_37.xls,TEST2,7.9,0.0079,7312.71406
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST2,965,3,D,JR,5/20/21,8/13/21,51.99,965-3-TEST2_08_13_2021_09_55_37.xls,TEST2,9.2,0.0092,7312.71406
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST2,965,3,D,JR,5/20/21,8/13/21,60.92,965-3-TEST2_08_13_2021_09_55_37.xls,TEST2,10.5,0.0105,7312.71406
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST2,965,3,D,JR,5/20/21,8/13/21,71.12,965-3-TEST2_08_13_2021_09_55_37.xls,TEST2,11.8,0.0118,7312.71406
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST2,965,3,D,JR,5/20/21,8/13/21,81.42,965-3-TEST2_08_13_2021_09_55_37.xls,TEST2,13.1,0.0131,7312.71406
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST2,965,3,D,JR,5/20/21,8/13/21,91.53,965-3-TEST2_08_13_2021_09_55_37.xls,TEST2,14.4,0.0144,7312.71406
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST2,965,3,D,JR,5/20/21,8/13/21,103.79,965-3-TEST2_08_13_2021_09_55_37.xls,TEST2,15.8,0.0158,7312.71406
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST3,965,3,A,JR,5/20/21,8/13/21,44.44,965-3-TEST3_08_13_2021_09_56_29.xls,TEST3,6.6,0.0066,7054.09865
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST3,965,3,A,JR,5/20/21,8/13/21,52.97,965-3-TEST3_08_13_2021_09_56_29.xls,TEST3,7.9,0.0079,7054.09865
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST3,965,3,A,JR,5/20/21,8/13/21,60.63,965-3-TEST3_08_13_2021_09_56_29.xls,TEST3,9.2,0.0092,7054.09865
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST3,965,3,A,JR,5/20/21,8/13/21,69.75,965-3-TEST3_08_13_2021_09_56_29.xls,TEST3,10.5,0.0105,7054.09865
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST3,965,3,A,JR,5/20/21,8/13/21,79.36,965-3-TEST3_08_13_2021_09_56_29.xls,TEST3,11.8,0.0118,7054.09865
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST3,965,3,A,JR,5/20/21,8/13/21,88.29,965-3-TEST3_08_13_2021_09_56_29.xls,TEST3,13.1,0.0131,7054.09865
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST3,965,3,A,JR,5/20/21,8/13/21,98.69,965-3-TEST3_08_13_2021_09_56_29.xls,TEST3,14.4,0.0144,7054.09865
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST3,965,3,A,JR,5/20/21,8/13/21,109.28,965-3-TEST3_08_13_2021_09_56_29.xls,TEST3,15.8,0.0158,7054.09865
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST3,965,3,B,JR,5/20/21,8/13/21,38.75,965-3-TEST3_08_13_2021_09_56_45.xls,TEST3,6.6,0.0066,7507.40973
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST3,965,3,B,JR,5/20/21,8/13/21,47.68,965-3-TEST3_08_13_2021_09_56_45.xls,TEST3,7.9,0.0079,7507.40973
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST3,965,3,B,JR,5/20/21,8/13/21,55.33,965-3-TEST3_08_13_2021_09_56_45.xls,TEST3,9.2,0.0092,7507.40973
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST3,965,3,B,JR,5/20/21,8/13/21,65.83,965-3-TEST3_08_13_2021_09_56_45.xls,TEST3,10.5,0.0105,7507.40973
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST3,965,3,B,JR,5/20/21,8/13/21,75.54,965-3-TEST3_08_13_2021_09_56_45.xls,TEST3,11.8,0.0118,7507.40973
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST3,965,3,B,JR,5/20/21,8/13/21,85.64,965-3-TEST3_08_13_2021_09_56_45.xls,TEST3,13.1,0.0131,7507.40973
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST3,965,3,B,JR,5/20/21,8/13/21,95.55,965-3-TEST3_08_13_2021_09_56_45.xls,TEST3,14.4,0.0144,7507.40973
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST3,965,3,B,JR,5/20/21,8/13/21,108.01,965-3-TEST3_08_13_2021_09_56_45.xls,TEST3,15.8,0.0158,7507.40973
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST3,965,3,C,JR,5/20/21,8/13/21,38.36,965-3-TEST3_08_13_2021_09_57_02.xls,TEST3,6.6,0.0066,7441.65928
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST3,965,3,C,JR,5/20/21,8/13/21,45.22,965-3-TEST3_08_13_2021_09_57_02.xls,TEST3,7.9,0.0079,7441.65928
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST3,965,3,C,JR,5/20/21,8/13/21,52.97,965-3-TEST3_08_13_2021_09_57_02.xls,TEST3,9.2,0.0092,7441.65928
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST3,965,3,C,JR,5/20/21,8/13/21,62.2,965-3-TEST3_08_13_2021_09_57_02.xls,TEST3,10.5,0.0105,7441.65928
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST3,965,3,C,JR,5/20/21,8/13/21,73.38,965-3-TEST3_08_13_2021_09_57_02.xls,TEST3,11.8,0.0118,7441.65928
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST3,965,3,C,JR,5/20/21,8/13/21,84.07,965-3-TEST3_08_13_2021_09_57_02.xls,TEST3,13.1,0.0131,7441.65928
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST3,965,3,C,JR,5/20/21,8/13/21,93.49,965-3-TEST3_08_13_2021_09_57_02.xls,TEST3,14.4,0.0144,7441.65928
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST3,965,3,C,JR,5/20/21,8/13/21,105.75,965-3-TEST3_08_13_2021_09_57_02.xls,TEST3,15.8,0.0158,7441.65928
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST3,965,3,D,JR,5/20/21,8/13/21,37.38,965-3-TEST3_08_13_2021_09_57_21.xls,TEST3,6.6,0.0066,7377.98293
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST3,965,3,D,JR,5/20/21,8/13/21,44.34,965-3-TEST3_08_13_2021_09_57_21.xls,TEST3,7.9,0.0079,7377.98293
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST3,965,3,D,JR,5/20/21,8/13/21,51.89,965-3-TEST3_08_13_2021_09_57_21.xls,TEST3,9.2,0.0092,7377.98293
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST3,965,3,D,JR,5/20/21,8/13/21,60.63,965-3-TEST3_08_13_2021_09_57_21.xls,TEST3,10.5,0.0105,7377.98293
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST3,965,3,D,JR,5/20/21,8/13/21,71.12,965-3-TEST3_08_13_2021_09_57_21.xls,TEST3,11.8,0.0118,7377.98293
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST3,965,3,D,JR,5/20/21,8/13/21,81.42,965-3-TEST3_08_13_2021_09_57_21.xls,TEST3,13.1,0.0131,7377.98293
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST3,965,3,D,JR,5/20/21,8/13/21,92.41,965-3-TEST3_08_13_2021_09_57_21.xls,TEST3,14.4,0.0144,7377.98293
2021,Newark,Repeat Testing 1,CML258,Maize,965-3-TEST3,965,3,D,JR,5/20/21,8/13/21,104.67,965-3-TEST3_08_13_2021_09_57_21.xls,TEST3,15.8,0.0158,7377.98293
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,A,JR,8/25/21,8/25/21,85.35,Ft_CML_1_08_25_2021_15_35_59.xls,repeat_No_Movement,6.6,0.0066,8301.63598
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,A,JR,8/25/21,8/25/21,102.81,Ft_CML_1_08_25_2021_15_35_59.xls,repeat_No_Movement,7.9,0.0079,8301.63598
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,A,JR,8/25/21,8/25/21,109.09,Ft_CML_1_08_25_2021_15_35_59.xls,repeat_No_Movement,9.2,0.0092,8301.63598
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,A,JR,8/25/21,8/25/21,115.56,Ft_CML_1_08_25_2021_15_35_59.xls,repeat_No_Movement,10.5,0.0105,8301.63598
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,A,JR,8/25/21,8/25/21,126.65,Ft_CML_1_08_25_2021_15_35_59.xls,repeat_No_Movement,11.8,0.0118,8301.63598
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,A,JR,8/25/21,8/25/21,139.6,Ft_CML_1_08_25_2021_15_35_59.xls,repeat_No_Movement,13.1,0.0131,8301.63598
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,A,JR,8/25/21,8/25/21,154.02,Ft_CML_1_08_25_2021_15_35_59.xls,repeat_No_Movement,14.4,0.0144,8301.63598
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,A,JR,8/25/21,8/25/21,164.42,Ft_CML_1_08_25_2021_15_35_59.xls,repeat_No_Movement,15.8,0.0158,8301.63598
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,B,JR,8/25/21,8/25/21,67.98,Ft_CML_1_08_25_2021_15_36_42.xls,repeat_No_Movement,6.6,0.0066,11595.2868
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,B,JR,8/25/21,8/25/21,83.68,Ft_CML_1_08_25_2021_15_36_42.xls,repeat_No_Movement,7.9,0.0079,11595.2868
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,B,JR,8/25/21,8/25/21,99.38,Ft_CML_1_08_25_2021_15_36_42.xls,repeat_No_Movement,9.2,0.0092,11595.2868
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,B,JR,8/25/21,8/25/21,115.95,Ft_CML_1_08_25_2021_15_36_42.xls,repeat_No_Movement,10.5,0.0105,11595.2868
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,B,JR,8/25/21,8/25/21,131.75,Ft_CML_1_08_25_2021_15_36_42.xls,repeat_No_Movement,11.8,0.0118,11595.2868
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,B,JR,8/25/21,8/25/21,146.46,Ft_CML_1_08_25_2021_15_36_42.xls,repeat_No_Movement,13.1,0.0131,11595.2868
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,B,JR,8/25/21,8/25/21,160.69,Ft_CML_1_08_25_2021_15_36_42.xls,repeat_No_Movement,14.4,0.0144,11595.2868
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,B,JR,8/25/21,8/25/21,172.66,Ft_CML_1_08_25_2021_15_36_42.xls,repeat_No_Movement,15.8,0.0158,11595.2868
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,C,JR,8/25/21,8/25/21,61.51,Ft_CML_1_08_25_2021_15_37_14.xls,repeat_No_Movement,6.6,0.0066,9964.12838
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,C,JR,8/25/21,8/25/21,72.89,Ft_CML_1_08_25_2021_15_37_14.xls,repeat_No_Movement,7.9,0.0079,9964.12838
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,C,JR,8/25/21,8/25/21,88.58,Ft_CML_1_08_25_2021_15_37_14.xls,repeat_No_Movement,9.2,0.0092,9964.12838
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,C,JR,8/25/21,8/25/21,100.75,Ft_CML_1_08_25_2021_15_37_14.xls,repeat_No_Movement,10.5,0.0105,9964.12838
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,C,JR,8/25/21,8/25/21,114.48,Ft_CML_1_08_25_2021_15_37_14.xls,repeat_No_Movement,11.8,0.0118,9964.12838
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,C,JR,8/25/21,8/25/21,125.18,Ft_CML_1_08_25_2021_15_37_14.xls,repeat_No_Movement,13.1,0.0131,9964.12838
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,C,JR,8/25/21,8/25/21,139.2,Ft_CML_1_08_25_2021_15_37_14.xls,repeat_No_Movement,14.4,0.0144,9964.12838
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,C,JR,8/25/21,8/25/21,152.94,Ft_CML_1_08_25_2021_15_37_14.xls,repeat_No_Movement,15.8,0.0158,9964.12838
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,D,JR,8/25/21,8/25/21,66.81,Ft_CML_1_08_25_2021_15_37_58.xls,repeat_No_Movement,6.6,0.0066,12104.1691
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,D,JR,8/25/21,8/25/21,81.82,Ft_CML_1_08_25_2021_15_37_58.xls,repeat_No_Movement,7.9,0.0079,12104.1691
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,D,JR,8/25/21,8/25/21,98.88,Ft_CML_1_08_25_2021_15_37_58.xls,repeat_No_Movement,9.2,0.0092,12104.1691
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,D,JR,8/25/21,8/25/21,118.11,Ft_CML_1_08_25_2021_15_37_58.xls,repeat_No_Movement,10.5,0.0105,12104.1691
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,D,JR,8/25/21,8/25/21,133.22,Ft_CML_1_08_25_2021_15_37_58.xls,repeat_No_Movement,11.8,0.0118,12104.1691
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,D,JR,8/25/21,8/25/21,147.93,Ft_CML_1_08_25_2021_15_37_58.xls,repeat_No_Movement,13.1,0.0131,12104.1691
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,D,JR,8/25/21,8/25/21,162.94,Ft_CML_1_08_25_2021_15_37_58.xls,repeat_No_Movement,14.4,0.0144,12104.1691
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,D,JR,8/25/21,8/25/21,175.8,Ft_CML_1_08_25_2021_15_37_58.xls,repeat_No_Movement,15.8,0.0158,12104.1691
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,E,JR,8/25/21,8/25/21,56.41,Ft_CML_1_08_25_2021_15_38_25.xls,repeat_No_Movement,6.6,0.0066,12309.2265
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,E,JR,8/25/21,8/25/21,75.83,Ft_CML_1_08_25_2021_15_38_25.xls,repeat_No_Movement,7.9,0.0079,12309.2265
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,E,JR,8/25/21,8/25/21,96.14,Ft_CML_1_08_25_2021_15_38_25.xls,repeat_No_Movement,9.2,0.0092,12309.2265
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,E,JR,8/25/21,8/25/21,111.93,Ft_CML_1_08_25_2021_15_38_25.xls,repeat_No_Movement,10.5,0.0105,12309.2265
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,E,JR,8/25/21,8/25/21,128.31,Ft_CML_1_08_25_2021_15_38_25.xls,repeat_No_Movement,11.8,0.0118,12309.2265
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,E,JR,8/25/21,8/25/21,139.99,Ft_CML_1_08_25_2021_15_38_25.xls,repeat_No_Movement,13.1,0.0131,12309.2265
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,E,JR,8/25/21,8/25/21,153.82,Ft_CML_1_08_25_2021_15_38_25.xls,repeat_No_Movement,14.4,0.0144,12309.2265
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,E,JR,8/25/21,8/25/21,172.85,Ft_CML_1_08_25_2021_15_38_25.xls,repeat_No_Movement,15.8,0.0158,12309.2265
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,A,JR,8/25/21,8/25/21,107.13,Ft_CML_1_08_25_2021_15_39_45.xls,Didnt Move Smurf. Just went to next plant button,6.6,0.0066,10895.2485
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,A,JR,8/25/21,8/25/21,120.66,Ft_CML_1_08_25_2021_15_39_45.xls,Didnt Move Smurf. Just went to next plant button,7.9,0.0079,10895.2485
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,A,JR,8/25/21,8/25/21,135.87,Ft_CML_1_08_25_2021_15_39_45.xls,Didnt Move Smurf. Just went to next plant button,9.2,0.0092,10895.2485
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,A,JR,8/25/21,8/25/21,152.45,Ft_CML_1_08_25_2021_15_39_45.xls,Didnt Move Smurf. Just went to next plant button,10.5,0.0105,10895.2485
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,A,JR,8/25/21,8/25/21,167.46,Ft_CML_1_08_25_2021_15_39_45.xls,Didnt Move Smurf. Just went to next plant button,11.8,0.0118,10895.2485
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,A,JR,8/25/21,8/25/21,180.9,Ft_CML_1_08_25_2021_15_39_45.xls,Didnt Move Smurf. Just went to next plant button,13.1,0.0131,10895.2485
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,A,JR,8/25/21,8/25/21,193.16,Ft_CML_1_08_25_2021_15_39_45.xls,Didnt Move Smurf. Just went to next plant button,14.4,0.0144,10895.2485
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,A,JR,8/25/21,8/25/21,205.03,Ft_CML_1_08_25_2021_15_39_45.xls,Didnt Move Smurf. Just went to next plant button,15.8,0.0158,10895.2485
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,A,JR,8/25/21,8/25/21,104.48,Ft_CML_1_08_25_2021_15_40_40.xls,Did next plant button again without moving smurf,6.6,0.0066,10059.3613
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,A,JR,8/25/21,8/25/21,120.07,Ft_CML_1_08_25_2021_15_40_40.xls,Did next plant button again without moving smurf,7.9,0.0079,10059.3613
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,A,JR,8/25/21,8/25/21,137.54,Ft_CML_1_08_25_2021_15_40_40.xls,Did next plant button again without moving smurf,9.2,0.0092,10059.3613
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,A,JR,8/25/21,8/25/21,152.84,Ft_CML_1_08_25_2021_15_40_40.xls,Did next plant button again without moving smurf,10.5,0.0105,10059.3613
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,A,JR,8/25/21,8/25/21,167.95,Ft_CML_1_08_25_2021_15_40_40.xls,Did next plant button again without moving smurf,11.8,0.0118,10059.3613
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,A,JR,8/25/21,8/25/21,180.01,Ft_CML_1_08_25_2021_15_40_40.xls,Did next plant button again without moving smurf,13.1,0.0131,10059.3613
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,A,JR,8/25/21,8/25/21,176.58,Ft_CML_1_08_25_2021_15_40_40.xls,Did next plant button again without moving smurf,14.4,0.0144,10059.3613
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,A,JR,8/25/21,8/25/21,201.69,Ft_CML_1_08_25_2021_15_40_40.xls,Did next plant button again without moving smurf,15.8,0.0158,10059.3613
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,B,JR,8/25/21,8/25/21,86.72,Ft_CML_1_08_25_2021_15_41_10.xls,Did next plant button again without moving smurf,6.6,0.0066,12748.5596
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,B,JR,8/25/21,8/25/21,103.2,Ft_CML_1_08_25_2021_15_41_10.xls,Did next plant button again without moving smurf,7.9,0.0079,12748.5596
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,B,JR,8/25/21,8/25/21,121.35,Ft_CML_1_08_25_2021_15_41_10.xls,Did next plant button again without moving smurf,9.2,0.0092,12748.5596
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,B,JR,8/25/21,8/25/21,139.4,Ft_CML_1_08_25_2021_15_41_10.xls,Did next plant button again without moving smurf,10.5,0.0105,12748.5596
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,B,JR,8/25/21,8/25/21,155.88,Ft_CML_1_08_25_2021_15_41_10.xls,Did next plant button again without moving smurf,11.8,0.0118,12748.5596
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,B,JR,8/25/21,8/25/21,170.4,Ft_CML_1_08_25_2021_15_41_10.xls,Did next plant button again without moving smurf,13.1,0.0131,12748.5596
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,B,JR,8/25/21,8/25/21,187.86,Ft_CML_1_08_25_2021_15_41_10.xls,Did next plant button again without moving smurf,14.4,0.0144,12748.5596
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,B,JR,8/25/21,8/25/21,203.07,Ft_CML_1_08_25_2021_15_41_10.xls,Did next plant button again without moving smurf,15.8,0.0158,12748.5596
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,C,JR,8/25/21,8/25/21,74.85,Ft_CML_1_08_25_2021_15_41_38.xls,Did next plant button again without moving smurf,6.6,0.0066,13596.4481
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,C,JR,8/25/21,8/25/21,89.57,Ft_CML_1_08_25_2021_15_41_38.xls,Did next plant button again without moving smurf,7.9,0.0079,13596.4481
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,C,JR,8/25/21,8/25/21,109.97,Ft_CML_1_08_25_2021_15_41_38.xls,Did next plant button again without moving smurf,9.2,0.0092,13596.4481
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,C,JR,8/25/21,8/25/21,132.53,Ft_CML_1_08_25_2021_15_41_38.xls,Did next plant button again without moving smurf,10.5,0.0105,13596.4481
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,C,JR,8/25/21,8/25/21,152.94,Ft_CML_1_08_25_2021_15_41_38.xls,Did next plant button again without moving smurf,11.8,0.0118,13596.4481
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,C,JR,8/25/21,8/25/21,166.67,Ft_CML_1_08_25_2021_15_41_38.xls,Did next plant button again without moving smurf,13.1,0.0131,13596.4481
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,C,JR,8/25/21,8/25/21,180.99,Ft_CML_1_08_25_2021_15_41_38.xls,Did next plant button again without moving smurf,14.4,0.0144,13596.4481
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1,CML,1,C,JR,8/25/21,8/25/21,195.91,Ft_CML_1_08_25_2021_15_41_38.xls,Did next plant button again without moving smurf,15.8,0.0158,13596.4481
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M,CML,1,A,JR,8/25/21,8/25/21,67.39,Ft_CML_1_M_08_25_2021_15_43_58.xls,moved smurf to opposite side of plant,6.6,0.0066,6945.71707
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M,CML,1,A,JR,8/25/21,8/25/21,79.07,Ft_CML_1_M_08_25_2021_15_43_58.xls,moved smurf to opposite side of plant,7.9,0.0079,6945.71707
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M,CML,1,A,JR,8/25/21,8/25/21,85.64,Ft_CML_1_M_08_25_2021_15_43_58.xls,moved smurf to opposite side of plant,9.2,0.0092,6945.71707
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M,CML,1,A,JR,8/25/21,8/25/21,95.55,Ft_CML_1_M_08_25_2021_15_43_58.xls,moved smurf to opposite side of plant,10.5,0.0105,6945.71707
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M,CML,1,A,JR,8/25/21,8/25/21,104.38,Ft_CML_1_M_08_25_2021_15_43_58.xls,moved smurf to opposite side of plant,11.8,0.0118,6945.71707
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M,CML,1,A,JR,8/25/21,8/25/21,113.5,Ft_CML_1_M_08_25_2021_15_43_58.xls,moved smurf to opposite side of plant,13.1,0.0131,6945.71707
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M,CML,1,A,JR,8/25/21,8/25/21,123.31,Ft_CML_1_M_08_25_2021_15_43_58.xls,moved smurf to opposite side of plant,14.4,0.0144,6945.71707
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M,CML,1,A,JR,8/25/21,8/25/21,131.65,Ft_CML_1_M_08_25_2021_15_43_58.xls,moved smurf to opposite side of plant,15.8,0.0158,6945.71707
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M,CML,1,B,JR,8/25/21,8/25/21,42.67,Ft_CML_1_M_08_25_2021_15_44_28.xls,moved smurf to opposite side of plant,6.6,0.0066,9861.47186
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M,CML,1,B,JR,8/25/21,8/25/21,55.52,Ft_CML_1_M_08_25_2021_15_44_28.xls,moved smurf to opposite side of plant,7.9,0.0079,9861.47186
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M,CML,1,B,JR,8/25/21,8/25/21,68.77,Ft_CML_1_M_08_25_2021_15_44_28.xls,moved smurf to opposite side of plant,9.2,0.0092,9861.47186
2021,Newark,Repeat Testing 3,CML258,Maize,Ft_CML_1_M,CML,1,B,JR,8/25/21,8/25/21,83.09,Ft_CML_1_M_08_25_2021_15_44_28.xls,moved smurf to opposite side of plant,10.5,0.0105,9861.47186
